tsne_2d_one,tsne_2d_two
3.7801733,-4.3460965
3.7804544,-4.3416505
3.7807653,-4.3390727
0.699907,3.9809723
0.700012,3.9802125
0.6999623,3.9804025
0.70008713,3.9801679
0.70005864,3.9808388
0.7000087,3.981814
3.7727787,-4.6295614
3.7728586,-4.6144238
3.773051,-4.5988817
3.7731593,-4.582453
3.7733989,-4.564807
3.773672,-4.5459294
3.7738411,-4.5252867
3.7742515,-4.50626
3.7747161,-4.4874053
3.775206,-4.467779
3.7758029,-4.44845
3.7766387,-4.426775
3.777183,-4.413821
3.7778087,-4.399765
3.7783847,-4.388166
3.778905,-4.3782735
3.7793443,-4.3701944
3.7773867,-4.3877544
3.777565,-4.378987
3.7777386,-4.372089
3.7779222,-4.3665786
3.7781327,-4.361876
3.778371,-4.35763
3.7787983,-4.3541427
3.7789454,-4.349876
0.7040042,3.9656975
0.7036669,3.9659762
0.7034392,3.96584
0.703343,3.9652548
0.7033475,3.964376
0.7034705,3.9632719
0.7036896,3.9621003
0.703982,3.960946
0.7043738,3.9596152
0.70494765,3.9577713
0.70568717,3.9554238
3.781696,-5.058598
3.781159,-5.03379
3.7803895,-5.0022926
3.779811,-4.976213
3.7796354,-4.9629836
3.7787528,-4.93219
3.7778795,-4.9033837
3.777314,-4.880939
3.7767503,-4.8589306
3.7762556,-4.836964
3.7757592,-4.8149624
3.775263,-4.793243
3.7747288,-4.772095
3.7742555,-4.75573
3.7788541,-5.4830985
3.7802482,-5.4742756
3.781533,-5.465286
3.7828908,-5.4552455
3.7841544,-5.4441085
3.7855437,-5.428247
3.786432,-5.419217
3.7875042,-5.4032125
3.7881138,-5.393517
3.7889605,-5.3798757
3.7893884,-5.3707757
3.7899358,-5.3613553
3.7900572,-5.3531322
3.7903807,-5.347066
3.7903478,-5.3384757
3.790391,-5.330332
3.7903483,-5.3210006
3.7901793,-5.3103995
3.7898738,-5.298326
3.7894228,-5.2853045
3.7827163,-5.4668846
3.783906,-5.4554396
3.7850459,-5.4419026
3.7860832,-5.4264812
3.7869833,-5.409571
3.787785,-5.392242
3.78833,-5.3753347
3.7887895,-5.3597503
3.7889967,-5.3456106
3.7890675,-5.3332725
3.7892375,-5.322203
3.789277,-5.311485
3.7841635,-5.172045
3.7836518,-5.1431055
3.783253,-5.115524
3.7825875,-5.0888376
3.7818704,-5.0622683
3.7813919,-5.0415993
3.7803972,-5.010454
3.7799065,-4.986293
3.7791748,-4.96342
3.7784133,-4.9421434
3.7776382,-4.9216323
3.777043,-4.912649
3.770501,-4.754758
3.7699533,-4.7480087
3.7692006,-4.7449946
3.7686787,-4.7385592
3.7677631,-4.7346697
3.7671793,-4.729384
3.7664196,-4.7231092
3.765674,-4.7150607
3.7648883,-4.705005
3.7647696,-4.6924753
3.7648668,-4.677439
3.7656233,-4.6516466
3.765873,-4.6382565
3.7706575,-4.7773423
3.7700248,-4.7677574
3.7693691,-4.7607565
3.7686682,-4.755515
3.7679157,-4.751076
3.7671094,-4.746693
3.7662854,-4.741575
3.7655241,-4.7352424
3.764818,-4.724855
3.7643938,-4.7182074
3.763881,-4.7069616
3.763919,-4.692999
3.7642753,-4.676263
3.764922,-4.6564374
3.7503586,-5.6012278
3.752787,-5.594175
3.754159,-5.5875497
3.7579896,-5.5786004
3.7607348,-5.569951
3.7635562,-5.5606275
3.7664757,-5.550469
3.7694306,-5.5395103
3.7723198,-5.5282316
3.7749062,-5.5173755
3.777071,-5.507429
3.7788367,-5.498486
3.7802873,-5.490139
3.7705066,-5.5495358
3.7722602,-5.542587
3.774022,-5.5351086
3.7758124,-5.526639
3.777575,-5.5171647
3.779247,-5.5069227
3.7807238,-5.496227
3.7819319,-5.485632
3.7829592,-5.47507
3.7837803,-5.464585
3.784621,-5.4529476
3.7852583,-5.4427595
3.7859354,-5.4317822
3.786478,-5.4211736
3.7868767,-5.4112782
3.7872767,-5.4014
3.7870765,-5.394197
3.764097,-5.571419
3.7663236,-5.56429
3.7685068,-5.557052
3.7706516,-5.549413
3.7728138,-5.541028
3.7748632,-5.53199
3.7767143,-5.522717
3.7783005,-5.5134087
3.779615,-5.5042596
3.780657,-5.4953804
3.7815046,-5.486602
3.7822518,-5.477534
3.7671833,-4.797261
3.7663047,-4.7919765
3.765322,-4.789198
3.76416,-4.7884645
3.7628868,-4.788648
3.7615788,-4.7893047
3.760287,-4.789945
3.759117,-4.789956
3.7580895,-4.789131
3.7572668,-4.786978
3.7566752,-4.7830877
3.7617214,-5.5809236
3.764259,-5.573876
3.76664,-5.5668497
3.7688293,-5.559595
3.770929,-5.55182
3.773044,-5.541095
3.7745786,-5.5352416
3.775983,-5.524921
3.7770848,-5.519632
3.777927,-5.512629
3.7785609,-5.5061083
3.77909,-5.4997005
3.7795851,-5.493115
3.709505,-5.1616235
3.7086997,-5.1645384
3.7082899,-5.165329
3.7082329,-5.1639247
3.7048879,-5.7077894
3.7062705,-5.704933
3.707569,-5.702176
3.7088354,-5.6993756
3.709096,-5.6983876
3.7116568,-5.69265
3.7133656,-5.688288
3.7334363,-5.6467557
3.7381933,-5.636017
3.74262,-5.625898
3.7466755,-5.6162443
3.750382,-5.607039
3.7537367,-5.5981054
3.7568,-5.5892572
3.759574,-5.58047
3.7619517,-5.57197
3.7639596,-5.5639124
3.7656295,-5.5566916
3.7668931,-5.5504794
3.767828,-5.5453362
3.7684412,-5.541162
3.7689838,-5.537141
3.7696338,-5.532735
3.7669034,-5.575194
3.7669368,-5.572265
3.7668514,-5.569234
3.766638,-5.5658627
3.7662466,-5.5619926
3.7656596,-5.55792
3.7648387,-5.553616
3.7637634,-5.549668
3.7623749,-5.546614
3.7607512,-5.5443254
3.758928,-5.5427837
3.7569551,-5.54134
3.75492,-5.539717
3.7528493,-5.537499
3.7507064,-5.534549
3.7484837,-5.530943
3.746247,-5.527054
3.760717,-5.598503
3.7617698,-5.597033
3.7626975,-5.5953207
3.7635844,-5.5932894
3.7649462,-5.5871654
3.7652507,-5.587717
3.7659702,-5.584407
3.7665398,-5.5810976
3.7669685,-5.577867
3.7672293,-5.5747833
3.767584,-5.5683947
3.7670987,-5.5696425
3.7666144,-5.5679107
3.7657914,-5.566941
3.7646358,-5.5668716
3.763178,-5.56751
3.6980035,-5.2580156
3.6964262,-5.2634234
3.6952734,-5.2678003
3.6943989,-5.2708573
3.6937501,-5.2730184
3.6932864,-5.2744966
3.692938,-5.2758126
3.683883,-5.7473907
3.6853344,-5.7449727
3.686488,-5.7429967
3.6872654,-5.741572
3.672772,-5.762981
3.6738572,-5.7612314
3.67541,-5.758374
3.677017,-5.7556434
3.6786647,-5.752849
3.6801963,-5.750144
3.681536,-5.747609
3.682796,-5.7451167
3.6840425,-5.7424355
3.6854422,-5.7392616
3.6872272,-5.7351766
3.6897123,-5.7299356
3.6917102,-5.725432
3.6962874,-5.7162056
3.753733,-5.6210566
3.7554867,-5.617767
3.7567344,-5.6144786
3.7581475,-5.6116734
3.7592175,-5.6088004
3.7599692,-5.604897
3.7606657,-5.602856
3.7610729,-5.599899
3.7613256,-5.596837
3.7613664,-5.5936675
3.7611475,-5.5905843
3.7605379,-5.5851645
3.7594988,-5.5848784
3.758209,-5.5847497
3.7565908,-5.584031
3.7548318,-5.5839043
3.7527356,-5.5841537
3.7505128,-5.5848804
3.7480528,-5.5861855
3.7453842,-5.587876
3.6586423,-5.783225
3.659537,-5.781813
3.660505,-5.780228
3.6617048,-5.778321
3.6630554,-5.776147
3.6640255,-5.7743754
3.665788,-5.7714796
3.6671448,-5.7690167
3.6686502,-5.766185
3.669601,-5.7636595
3.6727304,-5.758393
3.6756349,-5.7530746
3.6791313,-5.7468085
3.6830893,-5.7397227
3.6875606,-5.7317224
3.6923819,-5.722764
3.6969018,-5.7145367
3.701463,-5.706083
3.7054543,-5.69843
3.7099075,-5.6902723
3.7538586,-5.6240287
3.75494,-5.621201
3.7557943,-5.6184907
3.7562919,-5.616031
3.7568684,-5.611318
3.7567575,-5.610089
3.7562916,-5.6093516
3.755833,-5.6069374
3.7550988,-5.6044493
3.754091,-5.601992
3.752773,-5.5996833
3.7511704,-5.597998
3.749254,-5.596924
3.7470226,-5.596469
3.744399,-5.596795
3.741515,-5.5973096
3.7513604,-5.6252637
3.7506745,-5.6235332
3.7490067,-5.6249423
3.7476447,-5.624472
3.7460282,-5.6237316
3.7441835,-5.6227565
3.742027,-5.6216474
3.73955,-5.620481
3.7367578,-5.619507
3.7336144,-5.6190033
3.7300596,-5.6191473
3.7260401,-5.6201954
3.7214606,-5.622313
3.7163424,-5.62558
3.7125695,-5.6277294
3.706773,-5.633087
3.7010138,-5.6380916
3.6965015,-5.6422195
3.664053,-5.7702346
3.6698875,-5.761722
3.6759243,-5.752876
3.6819694,-5.7438936
3.6875265,-5.7353926
3.6867802,-5.7357445
3.6941838,-5.7243443
3.7016346,-5.7128634
3.7057881,-5.706043
3.7018218,-5.70968
3.7087388,-5.6990213
3.7154307,-5.6884437
3.7218606,-5.677927
3.6390314,-5.5019274
3.638029,-5.5027204
3.6159208,-5.8362384
3.6162887,-5.8356853
3.6167307,-5.834975
3.6173792,-5.8340015
3.6181297,-5.8326735
3.619368,-5.830778
3.6208348,-5.828314
3.62264,-5.824907
3.6255412,-5.8207035
3.6288579,-5.8154454
3.632954,-5.80917
3.6378605,-5.8017364
3.6434176,-5.7933645
3.6504793,-5.7826657
3.6552103,-5.775612
3.6607423,-5.7671924
3.627107,-5.5392213
3.625981,-5.540004
3.5985007,-5.8562818
3.6000369,-5.854508
3.5992875,-5.855122
3.600107,-5.853925
3.601204,-5.852333
3.6025782,-5.850023
3.6040323,-5.8478093
3.6060195,-5.8445835
3.608721,-5.8394904
3.612185,-5.834509
3.6151955,-5.8298655
3.6897912,-5.671101
3.683869,-5.670762
3.6777627,-5.6704216
3.6715865,-5.669994
3.6654074,-5.6696615
3.659476,-5.6695065
3.6538982,-5.6698656
3.6487544,-5.670826
3.6440656,-5.672764
3.6397018,-5.6754723
3.6354718,-5.679063
3.6323543,-5.6880584
3.7264342,-5.664947
3.724062,-5.6656404
3.721284,-5.666497
3.7181163,-5.667387
3.7145498,-5.668276
3.7106588,-5.6689796
3.7064464,-5.669481
3.7019277,-5.6699514
3.6970758,-5.6704426
3.6918626,-5.6712484
3.6864035,-5.672391
3.6808028,-5.6741877
3.6753018,-5.6764717
3.670075,-5.6792173
3.665713,-5.682293
3.660338,-5.686074
3.6553588,-5.6905065
3.6905427,-5.727069
3.6995902,-5.7150946
3.7068627,-5.7054563
3.7126944,-5.6974835
3.7170496,-5.691252
3.7203755,-5.686148
3.72278,-5.681991
3.7243266,-5.678652
3.7252693,-5.6758084
3.7257,-5.673378
3.7258258,-5.6711073
3.7257736,-5.668841
3.7256477,-5.666415
3.7254846,-5.6637564
3.714025,-5.675701
3.7105994,-5.676776
3.7067552,-5.6778636
3.7020156,-5.6787205
3.6978252,-5.6799064
3.692746,-5.680921
3.687182,-5.682026
3.681239,-5.6833906
3.6749647,-5.6849904
3.6684713,-5.687228
3.6619432,-5.6900268
3.6555035,-5.693442
3.6492481,-5.697373
3.6430905,-5.702002
3.636883,-5.707322
3.6304638,-5.7134366
3.6235251,-5.7204065
3.7213686,-5.684633
3.7225351,-5.6820855
3.7228901,-5.680425
3.7225196,-5.6793537
3.7216723,-5.6787353
3.7204378,-5.6783667
3.718836,-5.678166
3.7169192,-5.6780396
3.7146733,-5.6780043
3.7121308,-5.6780057
3.709316,-5.6780457
3.706097,-5.6782503
3.702449,-5.678479
3.35104,-6.128187
3.3449392,-6.1347284
3.3394728,-6.14056
3.3347034,-6.145536
3.330818,-6.1496806
3.3276992,-6.1526456
3.3251576,-6.15483
3.322984,-6.1565967
3.3210945,-6.157875
3.3192658,-6.1590014
3.3170676,-6.1604323
3.3142104,-6.16267
3.3104877,-6.165733
3.3052042,-6.170405
3.5553224,-5.766281
3.5487952,-5.7691307
3.5437536,-5.7713723
3.5398762,-5.773323
3.5368607,-5.7752333
3.5345173,-5.7772727
3.5326269,-5.779587
3.5310404,-5.782223
3.5296097,-5.7852964
3.5282533,-5.7888002
3.303232,-6.180059
3.3023813,-6.1809316
3.3010051,-6.182367
3.3002527,-6.1830926
3.2998295,-6.183438
3.298867,-6.1842628
3.3122177,-6.170465
3.3074806,-6.1755123
3.303161,-6.1800575
3.2998302,-6.1836114
3.2970095,-6.1864986
3.294545,-6.18897
3.2925332,-6.1906967
3.2894416,-6.193718
3.2864084,-6.1964707
3.282883,-6.1996694
3.2782745,-6.20386
3.272088,-6.209971
3.7097054,-5.693668
3.709708,-5.691585
3.7093751,-5.6903415
3.7081716,-5.6899366
3.705444,-5.69043
3.7028902,-5.691218
3.6994677,-5.692463
3.6955745,-5.693842
3.6912162,-5.695465
3.6861944,-5.697561
3.6806862,-5.69895
3.674295,-5.702196
3.4963589,-5.823693
3.4942188,-5.824838
3.4925601,-5.8259125
3.4913127,-5.827072
3.4904163,-5.828213
3.4898744,-5.829368
3.2641199,-6.2211018
3.2628024,-6.22249
3.262457,-6.2228723
3.262738,-6.2225413
3.263073,-6.2222385
3.2631633,-6.2220893
3.2627704,-6.222411
3.261471,-6.223778
3.2591517,-6.2260714
3.2557783,-6.2294235
3.2513556,-6.233887
3.2459176,-6.2393584
3.2398455,-6.24547
3.2329214,-6.252437
3.6707323,-5.7159705
3.664489,-5.7193575
3.656994,-5.7237
3.6484146,-5.7287803
3.6386042,-5.7347865
3.6277244,-5.7415957
3.6161888,-5.748924
3.6046617,-5.756317
3.5934243,-5.7637434
3.5827858,-5.7709084
3.574592,-5.776474
3.5646331,-5.7840734
3.5571468,-5.7899065
3.5506113,-5.795331
3.5448747,-5.800394
3.5397947,-5.8051243
3.535452,-5.809345
3.531891,-5.812858
3.5287492,-5.8160825
3.5267017,-5.819138
3.5239334,-5.821438
3.2215338,-6.266531
3.2160609,-6.2721834
3.2104464,-6.2777705
3.2046602,-6.2836237
3.1986156,-6.289616
3.1921995,-6.295989
3.1851723,-6.302838
3.1776726,-6.310168
3.1692073,-6.3184977
3.159836,-6.327733
3.149699,-6.337736
3.1390827,-6.34837
3.1282966,-6.359287
3.11781,-6.3697295
3.108325,-6.3789544
3.1005323,-6.386325
3.0946481,-6.391648
3.0907042,-6.394846
3.223599,-6.2641406
3.2188017,-6.2690935
3.2139542,-6.2740207
3.2090747,-6.279019
3.2039535,-6.284207
3.1985106,-6.2897353
3.1925704,-6.295683
3.1861224,-6.3020544
3.1792138,-6.308893
3.171635,-6.3163605
3.1631975,-6.3246593
3.1539774,-6.3338423
3.1441004,-6.3437066
3.1337354,-6.3541436
3.123244,-6.364718
3.1128273,-6.3751154
3.2115002,-6.2764916
3.2070918,-6.280968
3.202522,-6.285578
3.1978006,-6.290473
3.1928022,-6.2955914
3.187264,-6.301146
3.1801934,-6.308136
3.1746497,-6.3137374
3.1677735,-6.3205333
3.1605134,-6.3276663
3.1524088,-6.335705
3.1436245,-6.344458
3.1343262,-6.3537693
3.124552,-6.3635983
3.464515,-5.8751116
3.4555602,-5.8815055
3.4482255,-5.886956
3.4423301,-5.891367
3.437784,-5.894918
3.43468,-5.89741
3.4330904,-5.8987193
3.4328735,-5.8989377
3.4385083,-5.8946724
3.4357631,-5.8968406
3.438287,-5.8949594
3.4468412,-5.8885617
3.167756,-6.316004
3.4076028,-5.9222417
3.4057045,-5.923767
3.4053597,-5.9240603
3.4040263,-5.9252515
3.404105,-5.9251575
3.162501,-6.322203
3.1590106,-6.3253765
3.1556523,-6.328468
3.1522493,-6.331606
3.1443422,-6.3383217
3.1432703,-6.33943
3.0962315,-6.3922324
3.0866163,-6.40174
3.0786173,-6.4096427
3.0719829,-6.41606
3.0662065,-6.4216104
3.0607321,-6.4267125
3.055209,-6.4318304
3.0497155,-6.4366393
3.0440922,-6.441558
3.0384119,-6.446489
3.0327897,-6.451309
3.0274007,-6.4558425
3.0223794,-6.4600224
3.0176418,-6.4638953
3.1519892,-6.3353844
3.1468797,-6.3404827
3.1411452,-6.346277
3.1346803,-6.3528576
3.1279438,-6.359817
3.1228058,-6.3650374
3.116629,-6.371411
3.1092598,-6.3788285
3.103782,-6.384286
3.097822,-6.3901606
3.0914836,-6.3962626
3.0832608,-6.4042335
3.0744739,-6.4126325
3.0616763,-6.424748
3.05414,-6.4318433
3.0465014,-6.438919
3.038393,-6.446368
3.0320585,-6.452029
3.0468378,-6.440051
3.0421605,-6.4444394
3.037682,-6.4485226
3.0331178,-6.4525466
3.0283542,-6.456637
3.023383,-6.4607573
3.0182936,-6.4648347
3.0130997,-6.4689136
3.0080056,-6.4728785
3.003029,-6.4766073
2.9980729,-6.4803333
2.9931538,-6.483877
2.9892907,-6.486901
2.9834802,-6.4902563
2.9787328,-6.4929733
3.3439558,-5.9876723
3.344347,-5.986794
3.3412805,-5.989482
3.3429563,-5.9875126
3.3414812,-5.988883
3.3393905,-5.990794
3.332771,-5.997437
3.1112146,-6.370788
3.1066546,-6.3748426
3.101735,-6.3792486
3.096603,-6.3839045
3.3231783,-6.007688
3.3242338,-6.00624
3.3240838,-6.006086
3.3226995,-6.007196
3.320509,-6.00917
3.3174129,-6.0120773
3.0994055,-6.3815155
3.0980582,-6.3829365
3.09314,-6.3872886
3.0879023,-6.391992
3.082366,-6.3970265
3.0725174,-6.405841
3.071036,-6.4077277
3.0660167,-6.412688
3.0594819,-6.419094
3.0592146,-6.4200964
3.0573683,-6.422513
3.0557172,-6.424779
3.0548146,-6.4264636
2.9027257,-6.5409636
2.9013247,-6.5392213
2.8977797,-6.538998
2.8961043,-6.5372214
2.8946347,-6.535089
2.8934484,-6.5324106
2.892449,-6.529289
2.8915427,-6.5258064
2.8909483,-6.5217505
2.8906846,-6.517126
2.890891,-6.511811
2.8919413,-6.5055003
2.998316,-6.483666
2.995011,-6.4868665
2.9920678,-6.4896736
2.989203,-6.4923525
2.9862719,-6.494971
2.9831848,-6.49763
2.9800527,-6.50023
2.9770443,-6.502599
2.9742246,-6.5046844
2.9716823,-6.506426
2.9694755,-6.507781
2.967522,-6.5088573
2.9655902,-6.509845
2.963367,-6.511063
2.9606602,-6.512655
2.9575639,-6.514659
2.9541595,-6.5168095
2.8808215,-6.5429697
2.8809483,-6.5391436
2.8813362,-6.534712
2.881924,-6.5296965
2.8827941,-6.524012
2.8841536,-6.517492
2.8861058,-6.5101004
2.8878798,-6.501509
2.892078,-6.492719
2.8974116,-6.4824433
2.903903,-6.470562
2.911692,-6.457411
2.9211547,-6.4427147
2.9301028,-6.4290934
2.9398263,-6.41512
2.9495656,-6.4016943
2.9609342,-6.3875546
2.9689567,-6.376462
3.0044208,-6.4757013
2.9979415,-6.4817786
2.9916482,-6.4877033
2.9857256,-6.493333
2.9803123,-6.4985514
2.9756725,-6.5030646
2.971755,-6.506854
2.9686038,-6.509946
2.9659755,-6.512538
2.9637856,-6.5147257
2.9619393,-6.5164714
2.9625196,-6.515925
2.9595377,-6.51854
2.9605458,-6.517498
2.9578338,-6.519613
2.9568899,-6.520104
2.9556377,-6.5207887
2.9537718,-6.5219374
2.951408,-6.523511
2.9487221,-6.525325
2.9334354,-6.5380454
2.9277532,-6.541731
2.9218102,-6.5455093
2.9162161,-6.5487566
2.9113953,-6.5511994
2.907551,-6.552778
2.9047647,-6.5532994
2.9025815,-6.553175
2.900569,-6.552853
2.898422,-6.5525055
2.8958108,-6.5524464
2.892492,-6.5526447
2.888264,-6.553141
2.9549026,-6.521185
2.9511027,-6.5247025
2.9477563,-6.5278487
2.944927,-6.5304637
2.9422958,-6.532913
2.9397998,-6.5352044
2.937586,-6.5371103
2.9356115,-6.5387135
2.9340258,-6.539929
2.9328263,-6.5407043
2.9318707,-6.5411634
2.93103,-6.541388
2.9300556,-6.541635
2.9286406,-6.5421205
2.8799064,-6.4797144
2.8844914,-6.469378
2.8892794,-6.459438
2.894225,-6.4499493
2.8992217,-6.4409328
2.9040582,-6.4325314
2.9085498,-6.4249897
2.912607,-6.4183493
2.9159977,-6.4129014
2.9187164,-6.4085455
2.9208932,-6.405108
2.9226701,-6.4024034
2.924274,-6.3999944
2.925883,-6.3977146
2.927741,-6.3952823
2.8625908,-6.58032
2.861575,-6.5813866
2.8622942,-6.581051
2.8645945,-6.5794253
2.8543205,-6.592024
2.8517191,-6.592102
2.8499825,-6.591285
2.8487906,-6.589732
2.8478703,-6.5876107
2.846986,-6.585091
2.846005,-6.5823064
2.8452036,-6.57869
2.8433597,-6.576574
2.8418376,-6.573624
2.8405242,-6.570398
2.8397672,-6.566665
2.8399546,-6.562319
2.841193,-6.5573797
2.842086,-6.5527835
2.8460662,-6.5457997
2.849677,-6.5388503
2.854192,-6.5307646
2.8937001,-6.5733647
2.8919308,-6.574875
2.8903146,-6.576206
2.888771,-6.577393
2.8869643,-6.578619
2.8857746,-6.5793557
2.8838758,-6.580365
2.8825872,-6.5808234
2.8815904,-6.580884
2.8807085,-6.5807176
2.879445,-6.5806365
2.877581,-6.580848
2.8749373,-6.581442
2.8727176,-6.581951
2.8689501,-6.583097
2.8644578,-6.584332
2.8600233,-6.5855355
2.8348715,-6.5883384
2.836187,-6.5833135
2.8372784,-6.5781674
2.8370652,-6.57314
2.8389535,-6.567363
2.8397336,-6.5617285
2.8406513,-6.5560203
2.841715,-6.55032
2.8431828,-6.544546
2.8451352,-6.53855
2.8478403,-6.531814
2.820635,-6.619381
2.820092,-6.6179695
2.819781,-6.6161776
2.8194857,-6.6139965
2.8191237,-6.611473
2.8186307,-6.608641
2.8180137,-6.6055655
2.8172464,-6.6024
2.8163028,-6.5993166
2.8153398,-6.5962853
2.81475,-6.5930576
2.8147032,-6.58951
2.813718,-6.586715
2.815785,-6.581816
2.8092039,-6.5088797
2.8102412,-6.505847
2.809629,-6.5047865
2.8103154,-6.5027
2.8113246,-6.500542
2.8127453,-6.498264
2.8145292,-6.495826
2.8166523,-6.493224
2.7454507,-6.67664
2.7459738,-6.6764607
2.7492058,-6.6740046
2.7526422,-6.6713805
2.7561543,-6.668688
2.7599244,-6.6658306
2.7638829,-6.662867
2.7678154,-6.6599674
2.7737327,-6.655445
2.8196278,-6.633102
2.818909,-6.633868
2.8184283,-6.634431
2.818017,-6.6349206
2.817591,-6.6353717
2.8173714,-6.635597
2.8162212,-6.636388
2.8174527,-6.6352634
2.8179848,-6.6344852
2.8190405,-6.6331635
2.820434,-6.6314063
2.8221989,-6.629189
2.8242638,-6.6265473
2.826357,-6.623711
2.8315668,-6.6179333
2.8312633,-6.6171103
2.8302715,-6.6165648
2.796535,-6.6482205
2.7942765,-6.6488132
2.7925434,-6.648906
2.791149,-6.6485705
2.791231,-6.647113
2.789058,-6.646891
2.7880986,-6.6456704
2.7869687,-6.6442375
2.7857194,-6.6425943
2.7844377,-6.6407022
2.7832365,-6.6385546
2.7822046,-6.6362143
2.7814639,-6.633639
2.78086,-6.6309857
2.7801986,-6.628396
2.7791975,-6.626126
2.7775204,-6.6243834
2.7749324,-6.6233435
2.7801118,-6.6527305
2.778662,-6.652121
2.776896,-6.651492
2.7748585,-6.650813
2.7726486,-6.6493773
2.770331,-6.64877
2.768077,-6.647297
2.765771,-6.6456194
2.7641897,-6.6427484
2.761346,-6.642112
2.7591052,-6.640641
2.75653,-6.639523
2.7718859,-6.671599
2.7731702,-6.6707053
2.7743747,-6.6698627
2.7755587,-6.669009
2.776724,-6.668124
2.7776933,-6.667209
2.7794225,-6.6656747
2.781018,-6.6640706
2.7835944,-6.661497
2.7852845,-6.6595755
2.7882876,-6.656379
2.7917807,-6.65262
2.7954664,-6.648505
2.7988615,-6.644428
2.8014154,-6.640828
2.8029754,-6.637898
2.8032923,-6.635747
2.7290423,-6.5926785
2.7304652,-6.5875535
2.7316163,-6.58324
2.7319982,-6.5802274
2.733051,-6.5765514
2.7336278,-6.573835
2.7342565,-6.571371
2.7352467,-6.5690117
2.735462,-6.5674024
2.735825,-6.5659876
2.7359643,-6.5649567
2.735383,-6.5646434
2.7341871,-6.564946
2.7318294,-6.5662875
2.6766336,-6.730018
2.6804388,-6.727096
2.6830323,-6.725127
2.6843317,-6.7241783
2.7519963,-6.682365
2.753235,-6.680075
2.75384,-6.6781197
2.753391,-6.6768203
2.752817,-6.6754885
2.7514627,-6.6745777
2.7497532,-6.673551
2.7478173,-6.67246
2.7471006,-6.6699805
2.7437413,-6.669815
2.7416792,-6.668328
2.7394316,-6.666987
2.7366765,-6.666012
2.7330909,-6.6656528
2.7207932,-6.689236
2.7140195,-6.691642
2.7067087,-6.6942606
2.6992753,-6.6966295
2.6921527,-6.698571
2.6856284,-6.700003
2.6796885,-6.700901
2.6739745,-6.7016063
2.6680663,-6.702577
2.6616945,-6.704001
2.6551623,-6.705778
2.6489882,-6.707551
2.6440566,-6.7088428
2.6389663,-6.7102213
2.6342235,-6.711587
2.6289442,-6.7131715
2.6415124,-6.6428704
2.6453297,-6.639164
2.6426694,-6.6410313
2.578132,-6.8057942
2.579797,-6.8047276
2.5820088,-6.803314
2.5850148,-6.801389
2.5884278,-6.7988677
2.5913565,-6.7967367
2.5936925,-6.7950854
2.595299,-6.793986
2.6869032,-6.7352724
2.6910424,-6.732584
2.6940958,-6.7306757
2.696599,-6.729146
2.6984086,-6.728072
2.699927,-6.727149
2.7014832,-6.726148
2.7030911,-6.724842
2.7047517,-6.7233915
2.7065358,-6.721732
2.7084782,-6.7197633
2.7107675,-6.7173815
2.7135985,-6.7144356
2.7041388,-6.7079945
2.701495,-6.7073956
2.6973152,-6.7077994
2.6919215,-6.7089562
2.6847734,-6.7112365
2.6794186,-6.711937
2.6732347,-6.7132006
2.6673596,-6.7142453
2.6616266,-6.715056
2.655822,-6.7159166
2.6496727,-6.717165
2.6431906,-6.7187095
2.6365514,-6.720508
2.6299624,-6.7225604
2.623376,-6.724934
2.6163712,-6.727842
2.6081135,-6.731685
2.5979855,-6.7367325
2.5836804,-6.744507
2.6312375,-6.735314
2.6225905,-6.7381625
2.6098711,-6.7438397
2.6017125,-6.7464576
2.5953898,-6.7478194
2.595275,-6.745152
2.586346,-6.7482686
2.5824044,-6.7482834
2.5779743,-6.7487893
2.5724456,-6.750161
2.565099,-6.752835
2.6393762,-6.774298
2.637608,-6.7755275
2.6364431,-6.776197
2.6357815,-6.776432
2.635515,-6.776098
2.6367733,-6.7743173
2.6353753,-6.7747154
2.635193,-6.7738905
2.6350024,-6.7728515
2.6351316,-6.771443
2.6369026,-6.768325
2.6377094,-6.766138
2.5687335,-6.7030573
2.569293,-6.7019835
2.56951,-6.7013173
2.5694556,-6.700968
2.569097,-6.7009287
2.5683148,-6.7012725
2.5668874,-6.7021437
2.5141988,-6.852161
2.5176036,-6.8498116
2.5206861,-6.847599
2.5233922,-6.8457317
2.5258157,-6.8440633
2.528076,-6.8425837
2.5302649,-6.84119
2.53222,-6.8399963
2.5342646,-6.8387537
2.5362155,-6.837599
2.5385303,-6.8362164
2.54051,-6.835038
2.5432074,-6.8333306
2.610757,-6.7957563
2.610976,-6.795219
2.6111333,-6.794891
2.6116457,-6.794037
2.6119218,-6.7928076
2.6126502,-6.791648
2.6130724,-6.790315
2.6135302,-6.788853
2.6143558,-6.786831
2.6160583,-6.7841063
2.6185226,-6.7804437
2.622038,-6.77577
2.6262977,-6.7700434
2.6320972,-6.7624307
2.6346543,-6.757538
2.6372128,-6.751862
2.545241,-6.720182
2.5456913,-6.719545
2.5454414,-6.7195034
2.5445814,-6.7199817
2.4803135,-6.875727
2.4848497,-6.872627
2.4889722,-6.869775
2.4926283,-6.8672695
2.4957936,-6.8651686
2.498668,-6.863223
2.5011783,-6.8615584
2.5036378,-6.859969
2.5063372,-6.8582735
2.4775903,-6.822687
2.473696,-6.8235483
2.4611192,-6.830213
2.4555933,-6.83218
2.4514081,-6.8331537
2.4480214,-6.8334255
2.4499152,-6.8297234
